Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
ACSF1,0.6648793873244152,0.8110631439086555,0.8110631439086555,0.8294362213099727,0.5237256126368003,0.5115287547485767,0.8047851610546584
Adiac,0.8761022249668324,0.7841736035713676,0.7841736035713676,0.8282302097449737,0.8556003507628938,0.8961189502107972,0.9095403699952291
ArrowHead,0.5716532912281171,0.5569130399655986,0.5569130399655986,0.5662334490021357,0.5723626040412031,0.6226879605594495,0.6530038049426702
BME,0.19486520173496957,0.2025147212356787,0.2025147212356787,0.20336361373480777,0.2052333153651889,0.2331796135234489,0.21548935358380117
Beef,0.8866042858622819,0.8270785199704862,0.8270785199704862,0.8476421230295549,0.8830702195152073,0.9307690082911944,1.5751879137102753
BeetleFly,0.28580400978362674,0.26912159924404794,0.26912159924404794,0.2598670082395781,0.2636474223671689,0.2879488892357028,0.3179758690126876
BirdChicken,0.31616587291287157,0.3077529891496339,0.3077529891496339,0.27227563000086713,0.2561867702222385,0.28572301102647746,0.7232205729204743
CBF,0.1463418088260523,0.14248054150111583,0.14248054150111583,0.14307716876283288,0.1567928733662917,0.29361811350975164,0.1585467270308179
Car,0.3991894470834832,0.38418215965710234,0.38418215965710234,0.42179100612037324,0.45847060482924334,0.38184058870679294,0.6294047709941546
ToeSegmentation1,0.1449816751024051,0.13662770438264915,0.13662770438264915,0.13929972042031818,0.13419703783592285,0.14654499137885446,0.20866039351965915
ToeSegmentation2,0.2414181566678685,0.2052213152133243,0.2052213152133243,0.20782806587525715,0.22607058075235809,0.20971926105823013,0.2942322961945981
Trace,0.013729849254437279,0.009543698338730845,0.009543698338730845,0.008408239882453341,0.008687725512540392,0.012750658774439698,0.0897325354687837
TwoLeadECG,0.08022503237259082,0.10365819969716827,0.10365819969716827,0.09760909423609843,0.09524510211606246,0.10227562427353584,0.20526053634959227
UWaveGestureLibraryZ,0.6938302776351699,0.6928281187892845,0.6928281187892845,0.6692269479471187,0.711836386893133,0.7002485801362854,0.769940625359307
Wafer,0.0008618673186171889,0.0008226757836483654,0.000811636572804568,0.0008332861063745422,0.0008350053255724945,0.0005449986209890225,5.618649845511626e-05
Wine,0.3654809692586613,0.3682071080036502,0.3682071080036502,0.3333485185895399,0.3692950895331066,0.3486446379966123,0.37390653172788013
WordSynonyms,1.7208012601753455,1.705342297982183,1.705342297982183,1.6610308541563765,1.8399646761320938,1.86106458805421,1.9590752131070628
Worms,0.7349130732619265,0.7405502672055648,0.7405502672055648,0.9330510924190214,0.7145680420398849,0.9419816921783977,0.7484448766677656
WormsTwoClass,0.40645855369116346,0.39576389624540864,0.39576389624540864,0.39200135367334876,0.3847547955921934,0.3887682965687911,0.4063758141748651
Yoga,0.376309215389331,0.35618889329622405,0.35618889329622405,0.3569726469356026,0.3730284611863688,0.36847778517111185,0.408973554764803
