Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
ACSF1,0.8558964498357418,0.8388169864714488,0.8388169864714488,0.8182996027618452,0.7909195155213462,0.8467887745209727,0.8114203104444051
Adiac,0.7716842445352448,0.7779217248704293,0.7779217248704293,0.7934061175058118,0.7825316411596575,0.7731324507592159,0.7576634439549431
ArrowHead,0.7937951403435275,0.8014728413685407,0.8014728413685407,0.7906874163065899,0.7958810826227511,0.7601007505939061,0.7538753310250839
BME,0.9534657469955626,0.9368789238834018,0.9368789238834018,0.9299421406595478,0.9170380981181083,0.9500157083035232,0.9337927033642048
Beef,0.7174891774891775,0.7023376623376623,0.7023376623376623,0.7027852049910872,0.7492657342657343,0.6929216535098888,0.5816683316683317
BeetleFly,0.8222635562789015,0.8191069906223358,0.8191069906223358,0.846547314578005,0.872768606783952,0.8191069906223358,0.898989898989899
BirdChicken,0.9494949494949495,0.9232736572890026,0.9232736572890026,0.87468671679198,0.9494949494949495,0.87468671679198,0.674436090225564
CBF,0.9721937664570817,0.9799790762734044,0.9799790762734044,0.9771940223500262,0.977754077665629,0.9838757369563338,0.9584077374563398
Car,0.8531724538207437,0.8716689913058813,0.8716689913058813,0.8737001688857469,0.8656245626462511,0.8482825476992144,0.8008009472606248
ToeSegmentation1,0.9561475996827078,0.9561475996827078,0.9561475996827078,0.9561475996827078,0.9561475996827078,0.9539415930981701,0.9143593181629173
ToeSegmentation2,0.864178301444404,0.9385445198731301,0.9385445198731301,0.9450989148811818,0.9046703032123457,0.9453283887880397,0.8522686959229822
Trace,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TwoLeadECG,0.9753772665717512,0.9682850380814685,0.9682850380814685,0.9762518066478566,0.9758128250850822,0.9727123263116224,0.9193820411359246
UWaveGestureLibraryZ,0.7651236324862951,0.7668269500890206,0.7668269500890206,0.7652795308340105,0.7646610190037375,0.7663632083468146,0.7668774392233398
Wafer,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wine,0.8793845473412036,0.8980750381693778,0.8980750381693778,0.8980048159614722,0.9165999095244378,0.96295025728988,0.8424050006597177
WordSynonyms,0.6216148063627716,0.6138809099507139,0.6138809099507139,0.6214867849419989,0.614617430118352,0.6000666857364685,0.6256896177492361
Worms,0.7190821584601488,0.7359270761325363,0.7359270761325363,0.7375681480321598,0.7329745062268099,0.7245242349204883,0.7348139910487537
WormsTwoClass,0.7849055706198564,0.7859036657286786,0.7859036657286786,0.8172255514471503,0.8185016078312932,0.8172931402465913,0.8109747395461682
Yoga,0.8588675708110061,0.8670070982730976,0.8670070982730976,0.8686136785980973,0.8632868970086155,0.8721268855456377,0.8472512562396017
