Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
ACSF1,0.845,0.845,0.845,0.845,0.82,0.8600000000000001,0.835
Adiac,0.7810477060477061,0.7961572961572962,0.7961572961572962,0.7995615683115683,0.8070574133074133,0.7868339993339992,0.7856453793953794
ArrowHead,0.7932731747333881,0.7891714520098441,0.7891714520098441,0.7828821438337434,0.7674323215750614,0.7773220308084952,0.761143013398961
BME,0.9299999999999999,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9099999999999999,0.9133333333333333,0.95
Beef,0.7166666666666667,0.75,0.75,0.6666666666666667,0.7333333333333334,0.7166666666666667,0.5666666666666667
BeetleFly,0.9,0.925,0.925,0.95,0.95,0.925,0.95
BirdChicken,0.875,0.875,0.875,0.875,0.875,0.925,0.7250000000000001
CBF,0.9674135393671818,0.9701949963208241,0.9701949963208241,0.9746136865342163,0.9674356144223694,0.9518910963944076,0.9475201366974334
Car,0.8687825332562175,0.8887001156737999,0.8887001156737999,0.9079308849045691,0.8689632735685368,0.8952790630422209,0.7438548293811452
ChlorineConcentration,0.6306111324520646,0.6536958809474455,0.6536958809474455,0.6317648231420268,0.627042236198872,0.6351547687860748,0.6452610221440569
CinCECGTorso,0.9670975297605149,0.9648357528693072,0.9648357528693072,0.9713361450061119,0.9425968703924852,0.9580774029127833,0.8953898073340701
Coffee,0.9615384615384616,0.9807692307692308,0.9807692307692308,0.9615384615384616,1.0,0.9615384615384616,0.9423076923076923
Computers,0.752,0.778,0.778,0.772,0.778,0.756,0.766
CricketX,0.7822138672369364,0.7807356248289572,0.7807356248289572,0.7867764722706997,0.8036839940474877,0.7806691826960557,0.7767098758246258
CricketY,0.7582209068009773,0.7642581211636186,0.7642581211636186,0.7580462633538355,0.767097041436432,0.7710815263032698,0.7391795620753041
CricketZ,0.785102782416657,0.8007947471677355,0.8007947471677355,0.7901361015255706,0.7752795023775427,0.7742966933354398,0.7857494948920467
Crop,0.7414880952380951,0.7391666666666667,0.7391666666666667,0.7397023809523811,0.7399107142857142,0.7407142857142857,0.7308630952380952
DistalPhalanxOutlineAgeGroup,0.7537882080254962,0.7625235404896422,0.7625235404896422,0.7648268868607853,0.75969868173258,0.7730407069390122,0.7869766768071854
DistalPhalanxOutlineCorrect,0.7760869565217391,0.7947204968944099,0.7947204968944099,0.8021739130434783,0.7959627329192547,0.8006211180124224,0.7962732919254658
DistalPhalanxTW,0.5381362058993637,0.5380003159608423,0.5254468971574235,0.5404931934537198,0.5458350737956001,0.5486653332048068,0.5359760244628665
ECG200,0.810329861111111,0.8211805555555556,0.8211805555555556,0.8211805555555556,0.8103298611111112,0.8381076388888888,0.8359375
ECG5000,0.54993844176326,0.5610481638227932,0.5610481638227932,0.5548344827149221,0.5481048526069137,0.5551228804479118,0.5380096619468719
ECGFiveDays,0.9988317757009346,0.9976837862338391,0.9976837862338391,0.9970996740843064,0.9994226327944573,0.9976702963458591,0.9849344931039693
EOGHorizontalSignal,0.6704888147324188,0.6907814238042269,0.6907814238042269,0.7050858979112595,0.6994855394883204,0.7022216042516376,0.6587257446545545
EOGVerticalSignal,0.6413530465949822,0.6458750463477938,0.6458750463477938,0.6277298850574713,0.6308212829069336,0.6253105302187616,0.6246740205166235
EthanolLevel,0.7828981054787507,0.7888184843830005,0.7888184843830005,0.789010496671787,0.7899225550435227,0.7899705581157194,0.7450556835637481
FaceAll,0.9086089438991025,0.9000450447054889,0.9000450447054889,0.9089279115018245,0.9066044209926417,0.9071325871187308,0.899285603430979
FacesUCR,0.8589762114233145,0.8653798999096876,0.8653798999096876,0.8626501977719658,0.8344572326727551,0.8383193360361976,0.846475446770385
Fish,0.9597669694837183,0.9497957051159022,0.9497957051159022,0.9574554304480413,0.9525604034717335,0.9697707013840019,0.9453453607148188
FordA,0.9409457232873502,0.9405786160920491,0.9405786160920491,0.9431966246820128,0.9378399619449442,0.9423417647342696,0.9327780190688921
FordB,0.8758467523123731,0.8727661286880598,0.876421415897908,0.877656104238182,0.8776804931436689,0.8758101689541428,0.8741105671030248
FreezerRegularTrain,0.9991228070175439,0.9994736842105263,0.9994736842105263,0.9994736842105263,0.9992982456140351,0.9994736842105263,0.9907017543859649
FreezerSmallTrain,0.9775438596491228,0.9978947368421052,0.9978947368421052,0.9982456140350877,0.9982456140350877,0.997719298245614,0.8617543859649122
GunPoint,1.0,1.0,1.0,1.0,1.0,1.0,0.9832859174964439
