Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
ACSF1,0.855,0.8600000000000001,0.8600000000000001,0.8500000000000001,0.8300000000000001,0.8600000000000001,0.8400000000000001
Adiac,0.7928388746803069,0.7953964194373402,0.7953964194373402,0.8005115089514067,0.80306905370844,0.7736572890025575,0.7800511508951407
ArrowHead,0.7857142857142857,0.78,0.78,0.7714285714285715,0.7657142857142857,0.7428571428571429,0.7485714285714286
BME,0.9433333333333334,0.9366666666666666,0.9366666666666666,0.9366666666666666,0.9166666666666667,0.9366666666666666,0.95
Beef,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6499999999999999,0.6666666666666667,0.6,0.6166666666666667
BeetleFly,0.875,0.95,0.95,0.95,0.95,0.925,0.925
BirdChicken,0.825,0.925,0.925,0.925,0.925,0.875,0.725
CBF,0.971111111111111,0.9694444444444444,0.9694444444444444,0.9694444444444444,0.9688888888888889,0.96,0.9538888888888889
Car,0.8916666666666666,0.8916666666666666,0.8916666666666666,0.875,0.8583333333333334,0.9166666666666666,0.7583333333333333
ToeSegmentation1,0.9539473684210527,0.9539473684210527,0.9539473684210527,0.9451754385964912,0.9517543859649122,0.9451754385964912,0.9188596491228069
ToeSegmentation2,0.8692307692307693,0.8846153846153846,0.8846153846153846,0.9038461538461539,0.8846153846153846,0.9076923076923077,0.8538461538461539
Trace,1.0,1.0,1.0,1.0,1.0,1.0,0.98
TwoLeadECG,0.9859525899912204,0.9855136084284459,0.9855136084284459,0.9872695346795435,0.9920983318700615,0.9894644424934153,0.9258121158911325
UWaveGestureLibraryZ,0.7677275265214965,0.7695421552205473,0.7695421552205473,0.7724734785036292,0.768425460636516,0.7723338916806254,0.7502791736460078
Wafer,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wine,0.8055555555555556,0.8240740740740741,0.8240740740740741,0.8703703703703703,0.8148148148148149,0.8518518518518519,0.8425925925925926
WordSynonyms,0.6504702194357367,0.6363636363636364,0.6363636363636364,0.6622257053291536,0.6394984326018809,0.6144200626959248,0.6481191222570533
Worms,0.7337662337662338,0.7207792207792207,0.7207792207792207,0.7142857142857143,0.7532467532467533,0.7272727272727273,0.6948051948051948
WormsTwoClass,0.7987012987012987,0.8181818181818182,0.8181818181818182,0.8311688311688312,0.8246753246753247,0.8051948051948052,0.7987012987012987
Yoga,0.8541666666666667,0.8658333333333333,0.8658333333333333,0.8676666666666666,0.8538333333333333,0.8571666666666666,0.8361666666666667
