Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
F-Stat,1.0,0.7897867632081297,0.7897867632081297,0.9335143433355668,0.249828189821671,0.6387186147146212,0.005421849027595954
Info Gain,0.0,1.0,1.0,0.5,0.14341366462221877,0.15439380315597667,0.0018811259128499978
Info Gain(no_early_abandon),0.0,0.0,1.0,0.5,0.14341366462221877,0.15439380315597667,0.0018811259128499978
Kolmogorov,0.0,0.0,0.0,1.0,0.14026545012603708,0.030751962851592665,0.0031025149902887236
Kruskal Wallis,0.0,0.0,0.0,0.0,1.0,0.3556249252656294,0.024301006565001997
Moods Median,0.0,0.0,0.0,0.0,0.0,1.0,0.017334981575493222
Wasserstein,0.0,0.0,0.0,0.0,0.0,0.0,1.0
