Resamples:,0,1
ACSF1,0.9941111111111112,0.9747222222222223
Adiac,0.9886358094790869,0.9847411728454358
ArrowHead,0.924984755423976,0.907643055985153
BME,0.9973,0.9921999999999999
Beef,0.8916666666666667,0.7923611111111112
BeetleFly,0.9400000000000001,0.99
BirdChicken,0.65,0.865
CBF,0.9930225984403942,0.9959699243366079
Car,0.9466695622090355,0.9210394997104459
ToeSegmentation1,0.977199074074074,0.9706404320987654
ToeSegmentation2,0.9750393081761006,0.9711084905660378
Trace,0.9957947530864198,1.0
TwoLeadECG,0.9968843461906083,0.9489301020565475
UWaveGestureLibraryZ,0.9622135265713039,0.9566080986618305
Wafer,1.0,1.0
Wine,0.7825788751714677,0.9561042524005486
WordSynonyms,0.9318740631217818,0.9413890428789073
Worms,0.922219256848298,0.9077024293475389
WormsTwoClass,0.8939393939393939,0.8849862258953168
Yoga,0.9288644752788746,0.9085544622391897
