Resamples:,0,1
ACSF1,0.9200308742871671,0.8002644740880035
Adiac,0.7598360865067326,0.7753737238527121
ArrowHead,0.7421627369277354,0.7445750978339981
BME,0.9461854712929287,0.9269198727961615
Beef,0.6727985739750447,0.5137262737262738
BeetleFly,0.898989898989899,0.949874686716792
BirdChicken,0.7493734335839599,1.0
CBF,0.9553716219257066,0.9644006014344295
Car,0.9165710064903613,0.9179772079772079
ToeSegmentation1,0.9386390439022018,0.9517422814974328
ToeSegmentation2,0.860765460030166,0.9696996336996336
Trace,1.0,1.0
TwoLeadECG,0.9991220368744512,0.9797989691462061
UWaveGestureLibraryZ,0.7765360207528026,0.75863059590549
Wafer,1.0,1.0
Wine,0.8148148148148148,0.8887362637362637
WordSynonyms,0.5775182809974869,0.5726733776982563
Worms,0.730082690500369,0.709573342018483
WormsTwoClass,0.779599539249565,0.8299319727891157
Yoga,0.8628118448536977,0.8511239998345903
