Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
F-Stat,1.0,0.0015764236450195312,0.004717826843261719,0.4061775207519531,9.5367431640625e-07,0.005344390869140625,0.8255949020385742
Info Gain,0.0,1.0,0.9053258895874023,0.9852123260498047,0.004717826843261719,0.32382774353027344,0.9384536743164062
Info Gain(no_early_abandon),0.0,0.0,1.0,0.9757795333862305,0.004154205322265625,0.23745250701904297,0.9336366653442383
Kolmogorov,0.0,0.0,0.0,1.0,9.5367431640625e-07,0.12274360656738281,0.869450569152832
Kruskal Wallis,0.0,0.0,0.0,0.0,1.0,1.0,0.9999990463256836
Moods Median,0.0,0.0,0.0,0.0,0.0,1.0,0.9708709716796875
Wasserstein,0.0,0.0,0.0,0.0,0.0,0.0,1.0
