Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
F-Stat,1.0,0.7020902633666992,0.9231767654418945,0.02422046661376953,0.05269908905029297,0.0009927749633789062,0.9998693466186523
Info Gain,0.0,1.0,0.8350086212158203,2.384185791015625e-05,0.00016117095947265625,1.9073486328125e-06,0.9999475479125977
Info Gain(no_early_abandon),0.0,0.0,1.0,1.9073486328125e-06,0.00016117095947265625,9.5367431640625e-07,0.9997072219848633
Kolmogorov,0.0,0.0,0.0,1.0,0.8350086212158203,0.19418811798095703,1.0
Kruskal Wallis,0.0,0.0,0.0,0.0,1.0,0.007656097412109375,0.9999980926513672
Moods Median,0.0,0.0,0.0,0.0,0.0,1.0,0.9999980926513672
Wasserstein,0.0,0.0,0.0,0.0,0.0,0.0,1.0
