Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
ACSF1,0.9810000000000001,0.9810000000000001,0.9848055555555555,0.9845555555555554,0.9841944444444444,0.9805277777777777,0.9844166666666667
Adiac,0.9891460186522449,0.9891460186522449,0.9901340423630154,0.9893654447945233,0.9891340917783087,0.9910083192500363,0.9866884911622613
ArrowHead,0.934450753391366,0.934450753391366,0.9369077813618488,0.9348484379832973,0.9384938800760019,0.9374468649198002,0.9163139057045645
BME,0.9956166666666666,0.9956166666666666,0.9915833333333334,0.9932333333333334,0.9892166666666667,0.9920666666666667,0.9947499999999999
Beef,0.9079861111111112,0.9079861111111112,0.925,0.9024305555555555,0.8996527777777779,0.9288194444444444,0.842013888888889
BeetleFly,0.985,0.985,0.985,0.995,1.0,1.0,0.9650000000000001
BirdChicken,0.935,0.935,0.955,0.935,0.955,0.94,0.7575000000000001
CBF,0.9991361807878112,0.9991361807878112,0.9997209014616624,0.9996156339031339,0.9997561160658985,0.9937524835666899,0.9944962613885011
Car,0.976733376954491,0.976733376954491,0.9721294645878928,0.9702028947902801,0.972386773012041,0.971019146303859,0.9338545309597407
ToeSegmentation1,0.9881751543209876,0.9881751543209876,0.9905864197530865,0.9910300925925926,0.9897376543209877,0.9914351851851853,0.9739197530864196
ToeSegmentation2,0.9663915094339623,0.9663915094339623,0.9833922955974843,0.9823113207547169,0.9803459119496856,0.9810338050314465,0.9730738993710693
Trace,1.0,1.0,1.0,1.0,1.0,1.0,0.99789737654321
TwoLeadECG,0.9998812937440261,0.9998812937440261,0.9999822711435883,0.9999845836031203,0.9999768754046805,0.9999691672062405,0.9729072241235779
UWaveGestureLibraryZ,0.9632846816924676,0.9632846816924676,0.9641966139161817,0.9645959935379382,0.9641279293111595,0.9636911202376062,0.9594108126165672
Wafer,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wine,0.8864883401920439,0.8864883401920439,0.885116598079561,0.9084362139917695,0.9070644718792866,0.9080932784636488,0.8693415637860082
WordSynonyms,0.9432995205270482,0.9432995205270482,0.9467760683379183,0.9418144551304206,0.9416488649126031,0.944037667104946,0.9366315530003446
Worms,0.9052485258949847,0.9052485258949847,0.9205531244517238,0.9141566666500668,0.9124876891225945,0.9176646911003474,0.9149608430979184
WormsTwoClass,0.8810261707988981,0.8810261707988981,0.8853305785123967,0.8737947658402203,0.8777548209366391,0.8858471074380164,0.8894628099173554
Yoga,0.9362186744907754,0.9362186744907754,0.939863107876479,0.9415573958332868,0.9417351894149385,0.9407394560141806,0.9187094687590321
