Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
ACSF1,0.855,0.86,0.86,0.8500000000000001,0.8300000000000001,0.8600000000000001,0.8400000000000001
Adiac,0.7961611961611961,0.8005512318012318,0.8005512318012318,0.8050141112641113,0.8072407134907136,0.7805092617592617,0.7813882251382251
ArrowHead,0.7831100173183848,0.7790082945948409,0.7790082945948409,0.7739495032358035,0.765472609607146,0.7461489381095616,0.7553550268890712
BME,0.9433333333333334,0.9366666666666665,0.9366666666666665,0.9366666666666665,0.9166666666666665,0.9366666666666666,0.95
Beef,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.65,0.6666666666666667,0.6,0.6166666666666667
BeetleFly,0.875,0.95,0.95,0.95,0.95,0.925,0.925
BirdChicken,0.825,0.925,0.925,0.925,0.925,0.875,0.7250000000000001
CBF,0.9712766740250185,0.9696431199411333,0.9696431199411333,0.9696431199411333,0.9690912435614423,0.9601986754966887,0.954113170461897
Car,0.9030147484094853,0.8952790630422209,0.8952790630422209,0.8851576055523425,0.8628903990746095,0.9234384037015616,0.7553499132446502
ToeSegmentation1,0.9541666666666667,0.954861111111111,0.954861111111111,0.9456018518518519,0.9523148148148148,0.9456018518518519,0.9185185185185185
ToeSegmentation2,0.8875786163522013,0.8970125786163522,0.8970125786163522,0.9249213836477987,0.9050707547169812,0.9353380503144655,0.8781446540880504
Trace,1.0,1.0,1.0,1.0,1.0,1.0,0.9779135338345866
TwoLeadECG,0.9859649122807017,0.9855263157894737,0.9855263157894737,0.987280701754386,0.9921052631578947,0.9894736842105263,0.9258309437918171
UWaveGestureLibraryZ,0.7690899044966025,0.7709573506763485,0.7709573506763485,0.7738363312246336,0.7698192038803362,0.773690655574033,0.751593829433759
Wafer,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wine,0.8055555555555556,0.8240740740740741,0.8240740740740741,0.8703703703703703,0.8148148148148149,0.8518518518518519,0.8425925925925926
WordSynonyms,0.4724930212205621,0.44433473244487975,0.44433473244487975,0.4839110056402679,0.44950844668391643,0.41169967053574397,0.4839936985780906
Worms,0.6531643356643357,0.6517657342657344,0.6517657342657344,0.6510431235431235,0.692534965034965,0.666427738927739,0.6257051282051281
WormsTwoClass,0.7878787878787878,0.8049242424242424,0.8049242424242424,0.8200757575757576,0.8106060606060607,0.7992424242424243,0.7916666666666667
Yoga,0.8522377868540856,0.8640119211043215,0.8640119211043215,0.8661055745435329,0.8521178431941019,0.8553009290384718,0.8328073606542804
