Resamples:,0,1
ACSF1,0.8885767448925344,0.7528495034377387
Adiac,0.7939317062189477,0.7811125654521784
ArrowHead,0.771108871078796,0.818387486207568
BME,0.9264006138136184,0.8784688995215311
Beef,0.7344522144522144,0.704871794871795
BeetleFly,0.898989898989899,0.949874686716792
BirdChicken,0.8,1.0
CBF,0.9677080190164589,0.9777601054449193
Car,0.8457051961823966,0.8645487129358097
ToeSegmentation1,0.9517794833885477,0.9517422814974328
ToeSegmentation2,0.8337073452862928,0.9623936435081946
Trace,1.0,1.0
TwoLeadECG,0.9973661106233538,0.9877067916564222
UWaveGestureLibraryZ,0.7788139840869104,0.7576123054656361
Wafer,1.0,1.0
Wine,0.7213622291021672,0.9073756432246998
WordSynonyms,0.6148244677595422,0.6206423425090228
Worms,0.7008015907537438,0.750278293135436
WormsTwoClass,0.8299319727891157,0.8162692847124824
Yoga,0.8707955495479694,0.8644274761177514
