Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
ACSF1,0.8563936356041619,0.8454702674010455,0.8454702674010455,0.8683750428070915,0.8212853155616313,0.8546646037664344,0.8537366910358901
Adiac,0.7837056871370243,0.7978830621712262,0.7978830621712262,0.7959036684756715,0.7992547269575876,0.779262692940009,0.7574710755266414
ArrowHead,0.7913735623342073,0.7664300022633965,0.7664300022633965,0.7483272821018199,0.7726638948929754,0.7302117062406208,0.7515781683678735
BME,0.9365248707365247,0.9366474681374835,0.9366474681374835,0.9266057967803949,0.9265884149852108,0.9200838338031813,0.95003724399166
Beef,0.6758119658119658,0.6514035964035965,0.6514035964035965,0.7302622377622376,0.6596758796758797,0.7050882450882451,0.5622434428316782
BeetleFly,0.9244322928533455,0.949874686716792,0.949874686716792,0.949874686716792,0.9494949494949495,0.9232736572890026,0.9244322928533455
BirdChicken,0.849624060150376,0.87468671679198,0.87468671679198,0.874937343358396,0.95,0.8739272423482949,0.6969696969696969
CBF,0.9682715081988708,0.9682346715366816,0.9682346715366816,0.9671212127336449,0.9626069210936709,0.9533826990062624,0.9472888803724151
Car,0.8915340757276242,0.8661245761209841,0.8661245761209841,0.8828900016903313,0.8644060747155117,0.8930607457495898,0.7744979762371067
ToeSegmentation1,0.9495597241734501,0.9583380839688356,0.9583380839688356,0.9495715555788953,0.9495715555788953,0.9451906626998172,0.925339151564773
ToeSegmentation2,0.8980059876415288,0.9032856868054993,0.9032856868054993,0.8966731713915015,0.8977256885281453,0.9148476540641489,0.8831142266275223
Trace,1.0,1.0,1.0,1.0,1.0,1.0,0.98
TwoLeadECG,0.9819811726473462,0.9929749954085317,0.9929749954085317,0.9942928302180898,0.992096467682865,0.9907784017898882,0.9394006983148131
UWaveGestureLibraryZ,0.7665098962522418,0.7652739628935534,0.7652739628935534,0.7642022986781345,0.7648518682395749,0.7687468507902396,0.7455421814646708
Wafer,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Wine,0.8042781975893356,0.8424240853486136,0.8424240853486136,0.8331043956043955,0.7948945858450427,0.8607760099367125,0.870096490343
WordSynonyms,0.6259788717004211,0.6097993999313213,0.6097993999313213,0.6144675212209563,0.6106115097730949,0.5727931646596777,0.6216282513672138
Worms,0.6965488752340354,0.7204959528381407,0.7204959528381407,0.7305092188892599,0.7650620004042223,0.735136029671901,0.6923087005393447
WormsTwoClass,0.8037676609105181,0.8366556558520845,0.8366556558520845,0.8299388204323338,0.7968948502909634,0.8110759130070928,0.8036191997118682
Yoga,0.8533164211863624,0.8664530377429501,0.8664530377429501,0.8594122791215664,0.8536381366077823,0.8597300428145525,0.8337645491855841
