Resamples:,0,1
ACSF1,0.32334980989014617,1.0149220349481347
Adiac,0.7636931437902977,0.8955980932292628
ArrowHead,0.5917711790856225,0.5609798484992736
BME,0.21839699718620428,0.18524545505672851
Beef,0.8482971534905255,0.9136084934106633
BeetleFly,0.34757306335151344,0.21652380594498086
BirdChicken,0.3942486150398607,0.21212725985544897
CBF,0.1688555162234109,0.14443321528635641
Car,0.4358833300699994,0.3953243593450082
ToeSegmentation1,0.14232692213173462,0.15050909619372943
ToeSegmentation2,0.33353599030753733,0.14311144737186132
Trace,0.014631832638211878,0.010798621644394758
TwoLeadECG,0.05786201743559653,0.09950219692910214
UWaveGestureLibraryZ,0.6923042320830571,0.669744464127281
Wafer,0.0007211088066434453,0.0008311662625908599
Wine,0.42236504924378826,0.26379322087862866
WordSynonyms,1.7085406501307174,1.650760735130682
Worms,0.7282460596405503,0.7410500464447013
WormsTwoClass,0.4074209658659869,0.39958607497048154
Yoga,0.3856535478014588,0.3797992937750171
