Resamples:,0,1
ACSF1,0.8582911825017088,0.7783080230219818
Adiac,0.8132111492749988,0.7736010857366248
ArrowHead,0.7636052566977073,0.8177695759154725
BME,0.9199958285200872,0.9398884527990085
Beef,0.8029946524064171,0.6025757575757574
BeetleFly,0.846547314578005,0.846547314578005
BirdChicken,0.7493734335839599,1.0
CBF,0.9710612900174791,0.9833267546825732
Car,0.8799929303640862,0.8674074074074074
ToeSegmentation1,0.9605529178679827,0.9517422814974328
ToeSegmentation2,0.927804186254169,0.9623936435081946
Trace,1.0,1.0
TwoLeadECG,0.9982440737489026,0.9542595395468106
UWaveGestureLibraryZ,0.7704706123098748,0.7600884493581461
Wafer,1.0,1.0
Wine,0.8888888888888888,0.9071207430340557
WordSynonyms,0.624600493537397,0.618373076346601
Worms,0.7033366671218334,0.7717996289424861
WormsTwoClass,0.8181818181818182,0.8162692847124824
Yoga,0.8710963251526476,0.8661310320435471
