Estimators:,F-Stat,Info Gain,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median,Wasserstein
ACSF1,0.8315528599988239,0.8315528599988239,0.5187879763835938,0.675796345032732,0.554840343080579,0.6851195252908682,0.6542201363153725
Adiac,0.8599887144370615,0.8599887144370615,0.8061246616651443,0.9072788976787807,0.8825935417151114,0.7982477952787392,0.9548128682333543
ArrowHead,0.5699762979447849,0.5699762979447849,0.5742750789451552,0.6565266769240952,0.5638794676126028,0.6171551056464413,0.7351322602695831
BME,0.2194626663869052,0.2194626663869052,0.21973216247332977,0.22977103275070776,0.23466954066085138,0.2226671553148642,0.20148817319830425
Beef,0.8957201441301103,0.8957201441301103,0.841690153829395,0.8967632075809651,0.8985504698740294,0.8939472398533255,1.6098320489997775
BeetleFly,0.2968904424609441,0.2968904424609441,0.2818347164626317,0.25653124651606085,0.2508343186487221,0.23286946334636205,0.3152318914736092
BirdChicken,0.2919874248312211,0.2919874248312211,0.25879646945264745,0.28411757737412413,0.27197654793953174,0.29398298771618836,0.6380535237261802
CBF,0.13175248333823242,0.13175248333823242,0.11891738041670469,0.11811156837789175,0.11845806817814827,0.21682205737180577,0.1748654053532332
Car,0.40513617877875646,0.40513617877875646,0.3946705705503023,0.3966220254382548,0.3894972797987514,0.42462873365613746,0.5752028430582652
ToeSegmentation1,0.14479552856005096,0.14479552856005096,0.1334598039217542,0.13089206864793498,0.13408548842248239,0.12944794532662085,0.21073792512388256
ToeSegmentation2,0.2652294523047275,0.2652294523047275,0.19711353532435713,0.18955763397262515,0.21267749456030963,0.19905462765071663,0.2739055402089321
Trace,0.013975025862596416,0.013975025862596416,0.0067476605032135845,0.006994651007236225,0.00774071017929432,0.009722153440837327,0.07341686763708641
TwoLeadECG,0.09165168771425442,0.09165168771425442,0.0993996216751587,0.09656744189969038,0.09635721999893088,0.11514968927012649,0.20935678187280787
UWaveGestureLibraryZ,0.6997724518494169,0.6997724518494169,0.7021582102470364,0.6764197567171925,0.6918783512882882,0.7159021294933471,0.75314781362787
Wafer,0.0004936373864511591,0.0004936373864511591,0.0006031629846956649,0.0006035871472674654,0.0007214958328806571,0.0007803599468463623,6.346935097781522e-05
Wine,0.39998623371851855,0.39998623371851855,0.3973662017564006,0.3852223142920571,0.3690484822125274,0.37324364250182684,0.42412049033579613
WordSynonyms,1.848301477559615,1.848301477559615,1.715500944312996,1.8317904165399357,1.8505075355325649,1.6521393282949397,1.8300881427046352
Worms,0.7605229910757039,0.7605229910757039,0.7165433529353122,0.9267120958122527,0.9386277400667247,0.916949330303814,0.938281418455583
WormsTwoClass,0.4184876032759448,0.4184876032759448,0.4105066214283326,0.4230921146662045,0.42194072354582746,0.4181570357810087,0.41091358545345236
Yoga,0.3729083499219504,0.3729083499219504,0.36440105720639493,0.36078878512635726,0.3643445169759842,0.37014221035534584,0.37160564978286675
