testAccuracy,Kolmogorov,Info Gain(no_early_abandon),Info Gain,Kruskal Wallis,Moods Median,F-Stat,Wasserstein
testAccuracyMean,0.8574565449852686,0.8570830542099452,0.8571286189977725,0.856192210136226,0.8554496883395355,0.8536001353622898,0.8351303525621544
testAccuracyAvgRank,3.2717391304347827,3.5489130434782608,3.5706521739130435,3.880434782608696,3.880434782608696,4.358695652173913,5.489130434782608

testBalAcc,Kolmogorov,Info Gain(no_early_abandon),Info Gain,Kruskal Wallis,Moods Median,F-Stat,Wasserstein
testBalAccMean,0.839484340729943,0.8390255967486676,0.8391792455806503,0.8375556689042049,0.8358437943314556,0.8353908400345315,0.815806040003715
testBalAccAvgRank,3.2717391304347827,3.510869565217391,3.532608695652174,3.8967391304347827,3.9782608695652173,4.336956521739131,5.4728260869565215

testAUROC,Kolmogorov,Info Gain,Info Gain(no_early_abandon),Kruskal Wallis,Moods Median,F-Stat,Wasserstein
testAUROCMean,0.955019330198161,0.9542356517713916,0.9542298024253804,0.9544093971990866,0.9542679551925388,0.9534094961033214,0.94291967368801
testAUROCAvgRank,3.032608695652174,3.657608695652174,3.6684782608695654,3.722826086956522,3.9619565217391304,4.211956521739131,5.744565217391305

testLogLoss,Kolmogorov,Info Gain(no_early_abandon),Info Gain,Kruskal Wallis,F-Stat,Moods Median,Wasserstein
testLogLossMean,0.4713079132160624,0.47051661611145124,0.4695139593885856,0.4786196073963064,0.4703173091228097,0.4814314486814783,0.5374555491777399
testLogLossAvgRank,3.2282608695652173,3.358695652173913,3.369565217391304,3.9782608695652173,4.173913043478261,4.413043478260869,5.478260869565218

testF1,Kolmogorov,Info Gain(no_early_abandon),Info Gain,Moods Median,Kruskal Wallis,F-Stat,Wasserstein
testF1Mean,0.8540078380516494,0.8533877297418905,0.8534557729035567,0.8519845221326565,0.8524247399087572,0.8503225153941688,0.8313416448325124
testF1AvgRank,3.2989130434782608,3.5652173913043477,3.608695652173913,3.885869565217391,3.8967391304347827,4.293478260869565,5.451086956521739

testFitTime,Wasserstein,F-Stat,Kolmogorov,Moods Median,Info Gain,Info Gain(no_early_abandon),Kruskal Wallis
testFitTimeMean,655446.1086956522,675966.7826086957,671489.8315217391,677645.4728260869,2503785.7282608696,2692953.6467391304,2536849.4836956523
testFitTimeAvgRank,2.217391304347826,2.467391304347826,3.25,3.869565217391304,4.228260869565218,5.021739130434782,6.945652173913044

testPredictTime,Wasserstein,Info Gain,F-Stat,Info Gain(no_early_abandon),Kolmogorov,Kruskal Wallis,Moods Median
testPredictTimeMean,53267.54891304348,58250.538043478264,59461.80434782609,60549.49456521739,61543.67391304348,63499.55434782609,62890.934782608696
testPredictTimeAvgRank,1.9456521739130435,2.6739130434782608,3.7934782608695654,4.032608695652174,4.706521739130435,4.869565217391305,5.978260869565218

testMemoryUsage,Wasserstein,Info Gain(no_early_abandon),Info Gain,Kruskal Wallis,Kolmogorov,F-Stat,Moods Median
testMemoryUsageMean,76825243.82608695,79262831.30434783,81123394.7826087,74493284.17391305,80946443.13043478,80942836.86956522,85297552.69565217
testMemoryUsageAvgRank,2.369565217391304,3.0597826086956523,3.7880434782608696,4.076086956521739,4.260869565217392,4.75,5.695652173913044

