Resamples:,0,1
ACSF1,0.9099999999999999,0.8100000000000002
Adiac,0.7909802284802285,0.7964226839226839
ArrowHead,0.7437790538692918,0.7925439795825359
BME,0.9266666666666666,0.9199999999999999
Beef,0.7333333333333333,0.6666666666666667
BeetleFly,0.95,1.0
BirdChicken,0.85,1.0
CBF,0.9646799116997792,0.9258718659100899
Car,0.902834008097166,0.8890977443609023
ToeSegmentation1,0.9481481481481482,0.9513888888888888
ToeSegmentation2,0.8942610062893082,0.9602987421383649
Trace,1.0,1.0
TwoLeadECG,0.9982440723953998,0.9429824561403508
UWaveGestureLibraryZ,0.7788405418133959,0.7629021263315526
Wafer,1.0,1.0
Wine,0.7037037037037037,0.9074074074074074
WordSynonyms,0.43995093469215385,0.42782898325948393
Worms,0.6572960372960372,0.6816200466200467
WormsTwoClass,0.7916666666666666,0.7954545454545454
Yoga,0.8736685025268578,0.8550984543126334
