Resamples:,0,1
ACSF1,0.9,0.79
Adiac,0.80306905370844,0.7647058823529411
ArrowHead,0.7828571428571428,0.8228571428571428
BME,0.92,0.9533333333333334
Beef,0.7666666666666667,0.6333333333333333
BeetleFly,0.85,0.8
BirdChicken,0.85,1.0
CBF,0.9733333333333334,0.9866666666666667
Car,0.85,0.9
ToeSegmentation1,0.9605263157894737,0.9517543859649122
ToeSegmentation2,0.9,0.9692307692307692
Trace,1.0,1.0
TwoLeadECG,0.9982440737489026,0.9385425812115891
UWaveGestureLibraryZ,0.781965382467895,0.7627024008933556
Wafer,1.0,1.0
Wine,0.8703703703703703,0.9259259259259259
WordSynonyms,0.6426332288401254,0.6536050156739812
Worms,0.7402597402597403,0.7532467532467533
WormsTwoClass,0.7922077922077922,0.7792207792207793
Yoga,0.8756666666666667,0.859
